Precision@10,Precision@5,KendallTau,KendallTau@10,KendallTau@50,SpearmanCorrelation,SpearmanCorrelation@10,SpearmanCorrelation@50,MSE,MAE,SSE,SAE,approximator,budget,image_name
0.8,1.0,0.06060606060606061,0.6888888888888888,-0.0024489795918367346,0.08932963588136002,0.7250029896115631,0.014611519363759483,0.004929347639603212,0.05599247460841847,0.7098260601028625,8.06291634361226,KernelSHAP,35000,ILSVRC2012_val_00000242.JPEG
0.9,1.0,0.03846153846153846,0.5111111111111111,0.08897959183673469,0.06013584117032393,0.4612045503383917,0.150165870498719,0.000966137113319511,0.02489234318318108,0.13912374431800958,3.584497418378075,ShapleyGAX (400),35000,ILSVRC2012_val_00000242.JPEG
0.9,1.0,0.1309246309246309,0.5111111111111111,0.10693877551020409,0.18204324411220965,0.4612045503383917,0.1387027147461421,0.0010322740742507032,0.02549353957005517,0.14864746669210124,3.6710696980879445,ShapleyGAX (600),35000,ILSVRC2012_val_00000242.JPEG
0.9,1.0,0.13034188034188032,0.5111111111111111,0.1461224489795918,0.18601398601398603,0.6855354137023946,0.19349920876950766,0.003110700639680101,0.04196930191915621,0.44794089211393456,6.043579476358494,ShapleyGAX (2add),35000,ILSVRC2012_val_00000242.JPEG
1.0,1.0,0.06041181041181041,0.37777777777777777,-0.005714285714285714,0.09014950566674705,0.41637973720306637,0.01026780094358738,0.0009764296391169447,0.021659049346746687,0.14060586803284003,3.118903105931523,PermutationSamplingSV,35000,ILSVRC2012_val_00000242.JPEG
0.7,0.4,0.036907536907536904,0.28888888888888886,0.08244897959183674,0.059774133912064945,0.4667358267641979,0.12424815570962099,0.012717110213638349,0.09196286893662314,1.8312638707639222,13.242653126873734,KernelSHAP,35000,ILSVRC2012_val_00000994.jpg
0.8,1.0,0.10023310023310023,0.24444444444444444,0.29306122448979594,0.14791415481070655,0.6403000741384184,0.4146632956381237,0.0027355440694061383,0.04095835883687897,0.39391834599448394,5.898003672510572,ShapleyGAX (400),35000,ILSVRC2012_val_00000994.jpg
0.7,0.8,-0.01884226884226884,-0.37777777777777777,0.010612244897959184,-0.02216059802266699,-0.2737652564492578,-0.006071093074257159,0.0029405916971257475,0.04295857062696841,0.42344520438610767,6.186034170283451,ShapleyGAX (600),35000,ILSVRC2012_val_00000994.jpg
0.7,0.8,0.03885003885003885,-0.15555555555555553,0.035102040816326535,0.05880958122337433,0.09139465502371023,0.03012680977757282,0.009317186016283759,0.07658652266384933,1.3416747863448613,11.028459263594304,ShapleyGAX (2add),35000,ILSVRC2012_val_00000994.jpg
0.8,0.8,0.06915306915306915,0.24444444444444444,0.0563265306122449,0.10126195643437022,0.014045454592246298,0.08421276311996326,0.0015774669332968348,0.029522908367909557,0.22715523839474422,4.251298804978976,PermutationSamplingSV,35000,ILSVRC2012_val_00000994.jpg
