,l2,r2,order,index,weighting_scheme,game_title
4,537.0508942219874,-0.8944221066531597,4,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
5,546.9911284583128,-0.7413598299340696,5,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
6,260.5071733959987,-0.4871020596883584,6,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
7,53.24573756383095,-0.4510746009340463,7,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
8,3.8331931399446564,0.09908981836190023,8,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
9,0.05661787330771298,0.9335536944146988,9,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
10,6.52289817769175e-25,1.0,10,STII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
1,13.944201211110071,-2.083378129472281,1,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
2,4.784914276427228,0.20714706239451475,2,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
3,1.5998279240759892,0.34491617355645776,3,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
4,0.467922937999201,0.6735713136374304,4,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
5,0.11325271786072068,0.8855689151001177,5,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
6,0.021504943010566456,0.9757447710209295,6,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
7,0.002983589441475467,0.9965365455108008,7,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
8,0.000267846679274711,0.9996878666714905,8,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
9,1.164497599911371e-05,0.9999864237178249,9,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
10,4.950537810173531e-16,0.9999999999999994,10,FSII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
1,0.8226742479182939,-48.52768368158418,1,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
2,0.7145214256485862,-19.059058856942375,2,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
3,0.563517371080647,-2.130091685816931,3,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
4,0.38583085750088164,-0.16409885680661596,4,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
5,0.20647877147374935,0.623288047828571,5,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
6,0.07314577135467445,0.899156115318354,6,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
7,0.014132572622884669,0.982355794828386,7,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
8,0.0011757877781469893,0.9986161310323952,8,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
9,2.857493150847116e-05,0.9999666379684768,9,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
10,5.881860531736028e-25,1.0,10,FBII,Shapley kernel,Bike Sharing Random Forest Ensemble Selection
