,l2,r2,order,index,weighting_scheme,game_title
2,0.3056007363066381,0.6677035111058303,2,FSII,Shapley kernel,California Housing Ensemble Selection
3,0.09425409208982519,0.8575730714386027,3,FSII,Shapley kernel,California Housing Ensemble Selection
4,0.02528016855138478,0.95992694698823,4,FSII,Shapley kernel,California Housing Ensemble Selection
5,0.005578592284908833,0.9907113527044302,5,FSII,Shapley kernel,California Housing Ensemble Selection
6,0.0009603702462850156,0.9983913823425564,6,FSII,Shapley kernel,California Housing Ensemble Selection
7,0.0001201042464455446,0.999798271236781,7,FSII,Shapley kernel,California Housing Ensemble Selection
8,9.658473847181902e-06,0.9999837742125264,8,FSII,Shapley kernel,California Housing Ensemble Selection
9,3.734835879523074e-07,0.9999993725404415,9,FSII,Shapley kernel,California Housing Ensemble Selection
10,8.275924036387032e-18,1.0,10,FSII,Shapley kernel,California Housing Ensemble Selection
1,0.6117890320376119,-50.25114040997109,1,FBII,Shapley kernel,California Housing Ensemble Selection
2,0.4820399472680945,-20.216774201114546,2,FBII,Shapley kernel,California Housing Ensemble Selection
3,0.31781534362934016,-2.0747925255810165,3,FBII,Shapley kernel,California Housing Ensemble Selection
4,0.1598633199447103,0.11986927141217973,4,FBII,Shapley kernel,California Housing Ensemble Selection
5,0.055799808579474613,0.84718697998172,5,FBII,Shapley kernel,California Housing Ensemble Selection
6,0.012185775344908412,0.9742981869858057,6,FBII,Shapley kernel,California Housing Ensemble Selection
7,0.0014565094502102583,0.9974129040956254,7,FBII,Shapley kernel,California Housing Ensemble Selection
8,7.741664573195026e-05,0.9998683838022271,8,FBII,Shapley kernel,California Housing Ensemble Selection
9,1.228185705626326e-06,0.9999979348312276,9,FBII,Shapley kernel,California Housing Ensemble Selection
10,5.992671940065015e-26,1.0,10,FBII,Shapley kernel,California Housing Ensemble Selection
