,l2,r2,order,index,weighting_scheme,game_title
9,0.001578011550908166,0.9975147683922999,9,STII,Shapley kernel,Bike Sharing Dataset Valuation
10,2.695299551410679e-25,1.0,10,STII,Shapley kernel,Bike Sharing Dataset Valuation
1,0.9887169745742792,-0.3209371026951844,1,FSII,Shapley kernel,Bike Sharing Dataset Valuation
2,0.27773055938632746,0.7278571987842788,2,FSII,Shapley kernel,Bike Sharing Dataset Valuation
3,0.07893254024215561,0.8909056344990527,3,FSII,Shapley kernel,Bike Sharing Dataset Valuation
4,0.01896858169612367,0.9722917480835669,4,FSII,Shapley kernel,Bike Sharing Dataset Valuation
5,0.0038712462288541657,0.9940651265010196,5,FSII,Shapley kernel,Bike Sharing Dataset Valuation
6,0.0006198701996883722,0.9990440122902539,6,FSII,Shapley kernel,Bike Sharing Dataset Valuation
7,7.101235923646302e-05,0.9998902207753276,7,FSII,Shapley kernel,Bike Sharing Dataset Valuation
8,5.709156361772855e-06,0.9999911726018333,8,FSII,Shapley kernel,Bike Sharing Dataset Valuation
9,3.2456017090381716e-07,0.9999994981557567,9,FSII,Shapley kernel,Bike Sharing Dataset Valuation
10,6.653972248929476e-18,1.0,10,FSII,Shapley kernel,Bike Sharing Dataset Valuation
1,0.6482544469752016,-29.53142407526102,1,FBII,Shapley kernel,Bike Sharing Dataset Valuation
2,0.46906734889056795,-11.845072262168074,2,FBII,Shapley kernel,Bike Sharing Dataset Valuation
3,0.28386087454100534,-0.8302531770022179,3,FBII,Shapley kernel,Bike Sharing Dataset Valuation
4,0.1262379901451161,0.4924512507558778,4,FBII,Shapley kernel,Bike Sharing Dataset Valuation
5,0.03969055330756447,0.9111633098390259,5,FBII,Shapley kernel,Bike Sharing Dataset Valuation
6,0.007618910181283561,0.986097568981342,6,FBII,Shapley kernel,Bike Sharing Dataset Valuation
7,0.0007889690080902644,0.9987338229558441,7,FBII,Shapley kernel,Bike Sharing Dataset Valuation
8,4.0452145828195465e-05,0.9999369490397768,8,FBII,Shapley kernel,Bike Sharing Dataset Valuation
9,1.067303023096138e-06,0.9999983484889107,9,FBII,Shapley kernel,Bike Sharing Dataset Valuation
10,4.3364130693809236e-26,1.0,10,FBII,Shapley kernel,Bike Sharing Dataset Valuation
