,l2,r2,order,index,weighting_scheme,game_title
1,0.1755890470223994,-9.877527381699261,1,k-SII,uniform,Adult Census Dataset Valuation
2,0.3838075396319442,-9.119616828051786,2,k-SII,uniform,Adult Census Dataset Valuation
3,0.5023644285382404,-2.239629166298687,3,k-SII,uniform,Adult Census Dataset Valuation
4,0.9946132118608088,-3.378670073328525,4,k-SII,uniform,Adult Census Dataset Valuation
5,1.0681168618588337,-2.5260073787186164,5,k-SII,uniform,Adult Census Dataset Valuation
6,0.7102394713341682,-1.5719748779284988,6,k-SII,uniform,Adult Census Dataset Valuation
7,0.5453510704875186,-3.981802377423657,7,k-SII,uniform,Adult Census Dataset Valuation
8,0.0620769115209074,-0.3778417143223016,8,k-SII,uniform,Adult Census Dataset Valuation
9,0.019465449159316268,-5.494505130712677,9,k-SII,uniform,Adult Census Dataset Valuation
10,1.5720765293196012e-24,1.0,10,k-SII,uniform,Adult Census Dataset Valuation
1,0.1755890470223994,-9.877527381699261,1,STII,uniform,Adult Census Dataset Valuation
2,1.9850934160916303,-21.94583113136618,2,STII,uniform,Adult Census Dataset Valuation
3,5.786401055114448,-4.025663762073887,3,STII,uniform,Adult Census Dataset Valuation
4,6.6949749167086035,-1.3058469207626024,4,STII,uniform,Adult Census Dataset Valuation
5,3.5716977187181733,-0.5429042425274113,5,STII,uniform,Adult Census Dataset Valuation
6,0.9154214909439471,-0.23011934548119606,6,STII,uniform,Adult Census Dataset Valuation
7,0.10884405816065765,-0.09541853090331287,7,STII,uniform,Adult Census Dataset Valuation
8,0.005302760040094228,0.08877896261186091,8,STII,uniform,Adult Census Dataset Valuation
9,7.180299180632721e-05,0.8993909940382802,9,STII,uniform,Adult Census Dataset Valuation
10,9.876756163450784e-29,1.0,10,STII,uniform,Adult Census Dataset Valuation
1,0.17558904995865163,-9.877527783799259,1,FSII,uniform,Adult Census Dataset Valuation
2,0.028380101590430997,-0.32085307414537634,2,FSII,uniform,Adult Census Dataset Valuation
3,0.017092424272678236,-0.7654986281153706,3,FSII,uniform,Adult Census Dataset Valuation
4,0.005515985530376327,0.0589818349250566,4,FSII,uniform,Adult Census Dataset Valuation
5,0.0017179576527429326,0.22586210627028003,5,FSII,uniform,Adult Census Dataset Valuation
6,0.00042404238556606,0.6093155120688795,6,FSII,uniform,Adult Census Dataset Valuation
7,8.023672207356176e-05,0.8893704385744214,7,FSII,uniform,Adult Census Dataset Valuation
8,1.0646536490023712e-05,0.9837466529131188,8,FSII,uniform,Adult Census Dataset Valuation
9,8.340479765212514e-07,0.998709229562104,9,FSII,uniform,Adult Census Dataset Valuation
10,9.157517052717866e-18,0.9999999999999858,10,FSII,uniform,Adult Census Dataset Valuation
1,0.0006259741278801724,-31.101252981559966,1,FBII,uniform,Adult Census Dataset Valuation
2,0.0005889736917423697,-9.424234415341248,2,FBII,uniform,Adult Census Dataset Valuation
3,0.0005126007182314368,-2.857812908329152,3,FBII,uniform,Adult Census Dataset Valuation
4,0.0003801020399512861,-0.43233622095812496,4,FBII,uniform,Adult Census Dataset Valuation
5,0.0002253848920236337,0.46348328429316876,5,FBII,uniform,Adult Census Dataset Valuation
6,0.00010208971513308966,0.8121224780749795,6,FBII,uniform,Adult Census Dataset Valuation
7,3.2581954789023105e-05,0.9468390090050488,7,FBII,uniform,Adult Census Dataset Valuation
8,6.622152426255786e-06,0.9896342927951078,8,FBII,uniform,Adult Census Dataset Valuation
9,7.012010918572865e-07,0.998912483646465,9,FBII,uniform,Adult Census Dataset Valuation
10,8.931981351994376e-28,1.0,10,FBII,uniform,Adult Census Dataset Valuation
1,10.983516235195534,-2.317378642536918,1,k-SII,Shapley kernel,Adult Census Dataset Valuation
2,11.260387379445255,-0.3974248007557728,2,k-SII,Shapley kernel,Adult Census Dataset Valuation
3,16.39138255297323,-0.2626762193859853,3,k-SII,Shapley kernel,Adult Census Dataset Valuation
4,24.803982534882753,-0.4405018356705348,4,k-SII,Shapley kernel,Adult Census Dataset Valuation
5,26.719909415774517,-0.379198084347115,5,k-SII,Shapley kernel,Adult Census Dataset Valuation
6,19.429814692496315,-0.16623214619717208,6,k-SII,Shapley kernel,Adult Census Dataset Valuation
7,11.430577801879366,-0.3470361502674424,7,k-SII,Shapley kernel,Adult Census Dataset Valuation
8,2.3082755836937174,0.12389214111928604,8,k-SII,Shapley kernel,Adult Census Dataset Valuation
9,0.36494285772102775,0.5100148440033342,9,k-SII,Shapley kernel,Adult Census Dataset Valuation
