Precision@10,Precision@5,KendallTau,KendallTau@10,KendallTau@50,SpearmanCorrelation,SpearmanCorrelation@10,SpearmanCorrelation@50,MSE,MAE,SSE,SAE,approximator,budget,image_name
0.6,0.8,0.034576534576534576,0.24444444444444444,0.06448979591836734,0.0486013986013986,0.23348391475980568,0.05787700332085889,0.0033390892883777197,0.04609638068843708,0.48082885752639165,6.637878819134939,ShapleyGAX (400),25000,ILSVRC2012_val_00000994.jpg
0.6,0.8,0.04933954933954934,0.022222222222222223,0.059591836734693884,0.06888111888111889,-0.13077527276437964,0.08499901111873168,0.0032459849185189687,0.04601381852191541,0.4674218282667315,6.625989867155819,ShapleyGAX (600),25000,ILSVRC2012_val_00000994.jpg
0.6,0.8,0.07847707847707847,-0.15555555555555553,-0.0008163265306122448,0.11522787557270316,-0.3411288251530498,-0.027470380493900232,0.0020812806246435105,0.0334399546388717,0.29970440994866554,4.815353467997525,PermutationSamplingSV,25000,ILSVRC2012_val_00000994.jpg
0.6,0.4,0.09537684537684538,-0.28888888888888886,-0.023673469387755105,0.14329233984406398,-0.476621855148685,-0.061922437086937475,0.015638343151028713,0.1002884993686474,2.2519214137481347,14.441543909085224,KernelSHAP,30000,ILSVRC2012_val_00000994.jpg
0.7,0.8,0.10334110334110334,-0.37777777777777777,0.04163265306122449,0.15811429949360983,-0.2737652564492578,0.05147872791655086,0.0033308309743490657,0.04543400994761017,0.4796396603062655,6.542497432455864,ShapleyGAX (400),30000,ILSVRC2012_val_00000994.jpg
0.7,0.8,0.15714840714840714,-0.28888888888888886,0.15755102040816327,0.22522707177879595,-0.2092072997694896,0.22570488951491502,0.003255434520349409,0.043960871353327616,0.4687825709303149,6.3303654748791764,ShapleyGAX (600),30000,ILSVRC2012_val_00000994.jpg
0.7,0.8,0.11810411810411811,0.19999999999999998,0.15918367346938775,0.1710232296439193,0.21778424926027237,0.22684571212485888,0.0018855684372109476,0.03171558056938231,0.27152185495837644,4.5670436019910525,PermutationSamplingSV,30000,ILSVRC2012_val_00000994.jpg
0.4,0.2,0.06876456876456875,-0.06666666666666667,0.04653061224489796,0.09936098384374248,-0.008426073069829723,0.07245109398275502,0.03718578393043174,0.15938063851010004,5.354752885982171,22.950811945454404,KernelSHAP,10000,ILSVRC2012_val_00001143.JPEG
0.7,0.8,0.004273504273504274,-0.022222222222222223,0.0024489795918367346,0.004115424805079977,-0.06444623549817881,0.017559633838727367,0.005891953515888063,0.06160159043855581,0.8484413062878811,8.870629023152036,ShapleyGAX (400),10000,ILSVRC2012_val_00001143.JPEG
0.8,0.8,-0.014957264957264956,0.19999999999999998,0.0563265306122449,-0.019556305763202313,0.3154617313771548,0.14671023068506012,0.005691859012737874,0.058810161908683364,0.8196276978342538,8.468663314850405,ShapleyGAX (600),10000,ILSVRC2012_val_00001143.JPEG
0.5,0.4,-0.06973581973581973,0.15555555555555553,-0.09061224489795917,-0.11275219033839724,0.3086366213566507,-0.13914412941546533,0.0033081009324542952,0.04214971086159393,0.4763665342734185,6.069558364069525,PermutationSamplingSV,10000,ILSVRC2012_val_00001143.JPEG
0.4,0.4,0.022921522921522924,-0.15555555555555553,0.11836734693877553,0.026348364279398764,-0.2083922322546713,0.11731096167191113,0.022907576582946506,0.11958946464321356,3.298691027944297,17.22088290862275,KernelSHAP,15000,ILSVRC2012_val_00001143.JPEG
0.7,0.6,0.06682206682206683,-0.37777777777777777,0.14938775510204083,0.09835624145968974,-0.4084178860896491,0.22986450304604397,0.0037999260445887553,0.04947122540451383,0.5471893504207808,7.123856458249992,ShapleyGAX (400),15000,ILSVRC2012_val_00001143.JPEG
0.8,0.8,-0.003496503496503496,0.3333333333333333,0.05142857142857143,-0.0048428582911341535,0.3951902365756556,0.026251316624528762,0.0036824987377074964,0.047709515070005065,0.5302798182298795,6.87017017008073,ShapleyGAX (600),15000,ILSVRC2012_val_00001143.JPEG
0.7,0.4,0.06507381507381507,0.022222222222222223,-0.005714285714285714,0.09038260589984727,0.20306380991043702,-0.0469677331411079,0.0022132855239074085,0.03523205193020316,0.31871311544266684,5.073415477949255,PermutationSamplingSV,15000,ILSVRC2012_val_00001143.JPEG
0.4,0.6,-0.035936285936285936,0.06666666666666667,-0.12979591836734694,-0.055337191544088095,0.22113570793175794,-0.18818671059834613,0.01848499109926776,0.11068384148408873,2.6618387182945575,15.938473173708777,KernelSHAP,20000,ILSVRC2012_val_00001143.JPEG
0.9,0.8,0.06604506604506605,0.28888888888888886,0.018775510204081632,0.09813921710473435,0.36933089090077786,0.0373943753316277,0.0032384548687211232,0.045594675058869896,0.46633750109584177,6.565633208477265,ShapleyGAX (400),20000,ILSVRC2012_val_00001143.JPEG
0.8,0.8,0.05788655788655788,0.28888888888888886,0.038367346938775505,0.08510971786833856,0.3070862658183852,0.06177202339817586,0.0030286522218671624,0.04441987671182581,0.4361259199488714,6.396462246502916,ShapleyGAX (600),20000,ILSVRC2012_val_00001143.JPEG
0.7,0.6,0.027000777000777,-0.24444444444444444,0.05306122448979592,0.042371995820271686,-0.025276983434820294,0.07040566016114853,0.0018142265665116368,0.03183813582693246,0.2612486255776757,4.584691559078274,PermutationSamplingSV,20000,ILSVRC2012_val_00001143.JPEG
0.4,0.6,0.033411033411033415,0.4666666666666666,0.04326530612244898,0.04379069206655414,0.8755268050473968,0.06431581013325868,0.01651578272716219,0.10321042744410988,2.3782727127113557,14.862301551951823,KernelSHAP,25000,ILSVRC2012_val_00001143.JPEG
0.7,0.8,0.01884226884226884,-0.19999999999999998,0.017142857142857144,0.02397315328349811,-0.3799953901110379,0.06202954594871852,0.00212546603214274,0.038035478261928185,0.3060671086285546,5.477108869717659,ShapleyGAX (400),25000,ILSVRC2012_val_00001143.JPEG
0.8,0.8,0.053613053613053616,0.06666666666666667,0.04326530612244898,0.08263805160356884,0.2908481034315452,0.12698717275972282,0.002252920875390795,0.03851701561945044,0.32442060605627443,5.546450249200863,ShapleyGAX (600),25000,ILSVRC2012_val_00001143.JPEG
0.7,0.6,0.008547008547008548,-0.28888888888888886,-0.07918367346938775,0.014874206253516598,-0.363507653313848,-0.09322374754850826,0.001432973868417644,0.027817833690174758,0.20634823705214073,4.005768051385165,PermutationSamplingSV,25000,ILSVRC2012_val_00001143.JPEG
0.5,0.6,0.054584304584304584,-0.15555555555555553,-0.05306122448979592,0.08408488063660478,-0.3479259942733714,-0.10832788645478815,0.012711320665320587,0.08967357324781983,1.8304301758061645,12.912994547686054,KernelSHAP,30000,ILSVRC2012_val_00001143.JPEG
0.7,0.8,-0.019813519813519812,0.28888888888888886,-0.13142857142857142,-0.03053613053613054,0.40307846146067705,-0.1637777656927282,0.002159716433910401,0.037359799905546276,0.3109991664830977,5.379811186398664,ShapleyGAX (400),30000,ILSVRC2012_val_00001143.JPEG
0.8,0.8,-0.040015540015540016,-0.37777777777777777,-0.13795918367346938,-0.06827425448115104,-0.35787469949403594,-0.24747034548115662,0.0021811554521420523,0.03841253690977614,0.31408638510845555,5.531405315007764,ShapleyGAX (600),30000,ILSVRC2012_val_00001143.JPEG
0.7,0.8,0.017482517482517484,-0.1111111111111111,-0.07102040816326531,0.02619162446748654,0.07449882338088308,-0.05540315297360204,0.001039121312406612,0.025179627771544408,0.1496334689865521,3.625866399102395,PermutationSamplingSV,30000,ILSVRC2012_val_00001143.JPEG
0.8,1.0,0.12412587412587413,-0.1111111111111111,0.09387755102040816,0.1758138413310827,-0.04554197173082498,0.11926018400861273,0.002795418078635032,0.04242356491907939,0.40254020332344465,6.108993348347433,KernelSHAP,10000,ILSVRC2012_val_00000115.JPEG
0.8,1.0,0.10411810411810411,0.06666666666666667,0.04163265306122449,0.1345430431637328,0.14677937900189475,0.04511657782118728,0.0011209090751225946,0.027171908651344005,0.16141090681765363,3.9127548457935366,ShapleyGAX (400),10000,ILSVRC2012_val_00000115.JPEG
0.9,1.0,0.13597513597513597,0.15555555555555553,-0.04979591836734694,0.17883610642231332,0.049458269011508016,-0.11887979350399303,0.001103760656148848,0.026691421724138107,0.1589415344854341,3.8435647282758874,ShapleyGAX (600),10000,ILSVRC2012_val_00000115.JPEG
0.8,1.0,0.23096348096348093,-0.06666666666666667,0.1853061224489796,0.32266296921469334,0.046531762913738985,0.23957754620520194,0.001982881815388628,0.026786999004302058,0.2855349814159624,3.8573278566194964,PermutationSamplingSV,10000,ILSVRC2012_val_00000115.JPEG
0.8,1.0,0.07886557886557886,-0.022222222222222223,-0.07755102040816327,0.11495458564424081,0.03791190316859256,-0.13832826430360964,0.002003589718758438,0.0363233486212369,0.28851691950121505,5.230562201458114,KernelSHAP,15000,ILSVRC2012_val_00000115.JPEG
0.9,1.0,0.05128205128205128,-0.022222222222222223,-0.04816326530612245,0.0727192347882003,0.01456709615724562,-0.018839175659785743,0.0008273671807273586,0.02332441807316836,0.11914087402473963,3.358716202536244,ShapleyGAX (400),15000,ILSVRC2012_val_00000115.JPEG
0.9,1.0,0.09829059829059829,-0.19999999999999998,-0.004081632653061224,0.11769552286793666,-0.16797542777867658,0.047549519419333885,0.0008033214961722782,0.023402591637460342,0.11567829544880806,3.369973195794289,ShapleyGAX (600),15000,ILSVRC2012_val_00000115.JPEG
0.8,1.0,0.04603729603729604,0.15555555555555553,0.004081632653061224,0.06245880556225384,0.15122207121622222,-0.012234735495790896,0.0015976621671390265,0.02447522455005009,0.2300633520680198,3.5244323352072127,PermutationSamplingSV,15000,ILSVRC2012_val_00000115.JPEG
0.8,1.0,0.04856254856254856,0.3333333333333333,0.004081632653061224,0.07096696407041235,0.6801093404898245,-0.03353825991399981,0.0016005543846998713,0.03209438207399571,0.23047983139678146,4.621591018655383,KernelSHAP,20000,ILSVRC2012_val_00000115.JPEG
0.9,1.0,0.13383838383838384,0.1111111111111111,0.015510204081632652,0.17595048629531387,0.11114815293984066,0.026550922944704604,0.0006837588248343582,0.020644813655469385,0.09846127077614758,2.9728531663875915,ShapleyGAX (400),20000,ILSVRC2012_val_00000115.JPEG
0.9,1.0,0.17365967365967366,0.4222222222222222,0.06775510204081632,0.23608632746563782,0.23319839743598136,0.04853188238127285,0.0006810766084367985,0.021647529592844186,0.09807503161489899,3.117244261369563,ShapleyGAX (600),20000,ILSVRC2012_val_00000115.JPEG
0.8,1.0,0.09188034188034189,0.4222222222222222,0.1542857142857143,0.11988988023470781,0.19630048632058564,0.1506421796743183,0.0011417295878813167,0.02164973539635582,0.16440906065490962,3.117561897075238,PermutationSamplingSV,20000,ILSVRC2012_val_00000115.JPEG
0.8,1.0,0.06837606837606838,0.06666666666666667,-0.07102040816326531,0.07855075958524235,0.08083103883115009,-0.17293668356038708,0.0013585070678029754,0.0290832000289136,0.19562501776362845,4.1879808041635584,KernelSHAP,25000,ILSVRC2012_val_00000115.JPEG
0.9,1.0,0.10606060606060606,0.5111111111111111,-0.023673469387755105,0.1385901454866972,0.28532507907996324,-0.09408600588811432,0.0005816835826613014,0.018830029530308504,0.0837624359032274,2.7115242523644243,ShapleyGAX (400),25000,ILSVRC2012_val_00000115.JPEG
0.9,1.0,0.08294483294483294,0.1111111111111111,0.08897959183673469,0.11239450204967447,0.12763424261034328,0.11745832320037913,0.0006004499266024032,0.019122338432959688,0.08646478943074606,2.753616734346195,ShapleyGAX (600),25000,ILSVRC2012_val_00000115.JPEG
0.9,1.0,0.09090909090909091,0.15555555555555553,0.16408163265306122,0.11985370950888191,0.1403835451802004,0.16544714105371522,0.0009304889263037511,0.018933470852941333,0.13399040538774015,2.726419802823552,PermutationSamplingSV,25000,ILSVRC2012_val_00000115.JPEG
0.8,1.0,0.0916860916860917,0.4666666666666666,-0.17714285714285716,0.10002813278675347,0.5019040543798512,-0.2571565804685323,0.0010470544893926694,0.02595560551500761,0.15077584647254438,3.7376071941610958,KernelSHAP,30000,ILSVRC2012_val_00000115.JPEG
1.0,1.0,0.08333333333333333,-0.28888888888888886,-0.02530612244897959,0.09666023631540874,-0.20124667321219236,-0.1404234104021524,0.0004198254786143733,0.015729383093625555,0.06045486892046976,2.26503116548208,ShapleyGAX (400),30000,ILSVRC2012_val_00000115.JPEG
1.0,1.0,0.10722610722610723,0.022222222222222223,0.026938775510204082,0.1547906116871634,0.12098662580772122,0.016297930362338387,0.0004552689413042322,0.01703433591459729,0.06555872754780943,2.45294437170201,ShapleyGAX (600),30000,ILSVRC2012_val_00000115.JPEG
0.9,1.0,0.09887334887334888,0.19999999999999998,0.08408163265306123,0.12317739731532835,0.15417803286241,0.09564708641207297,0.0007884696845303488,0.01779481803486664,0.11353963457237023,2.5624537970207966,PermutationSamplingSV,30000,ILSVRC2012_val_00000115.JPEG
0.9,1.0,0.1524864024864025,-0.24444444444444444,0.005714285714285714,0.2218672132465236,-0.8057452674184082,0.0029169786333313637,0.004510587886953073,0.05548064712890907,0.6495246557212426,7.989213186562907,KernelSHAP,10000,ILSVRC2012_val_00000253.JPEG
0.9,0.8,0.026418026418026416,-0.3333333333333333,-0.1657142857142857,0.032754601720118966,-0.14137486309653668,-0.1962263905532257,0.0020672004373092114,0.0359238821228462,0.29767686297252643,5.173039025689853,ShapleyGAX (400),10000,ILSVRC2012_val_00000253.JPEG
0.9,0.8,0.016317016317016316,-0.4222222222222222,0.08244897959183674,0.007712402539988748,-0.5353110417430753,0.11655209610626774,0.002254290188920901,0.03841549721999366,0.32461778720460976,5.531831599679087,ShapleyGAX (600),10000,ILSVRC2012_val_00000253.JPEG
0.8,0.8,0.09226884226884226,0.4222222222222222,0.22775510204081634,0.12449160035366931,0.2816661292973437,0.30186154798555365,0.0017677618431701776,0.027627212162646013,0.2545577054165056,3.978318551421026,PermutationSamplingSV,10000,ILSVRC2012_val_00000253.JPEG
0.8,1.0,0.1590909090909091,-0.15555555555555553,0.08897959183673469,0.22142914556707663,-0.2762503291399459,0.14566223321192387,0.0026992843770411216,0.042746684095660056,0.3886969502939215,6.155522509775048,KernelSHAP,15000,ILSVRC2012_val_00000253.JPEG
0.9,0.8,0.10042735042735042,0.022222222222222223,0.11510204081632652,0.13365886986576644,-0.5555677778032568,0.24184970463236605,0.0013379228777158714,0.029370399342618623,0.19266089439108547,4.229337505337082,ShapleyGAX (400),15000,ILSVRC2012_val_00000253.JPEG
1.0,1.0,0.014374514374514372,0.4222222222222222,-0.0563265306122449,0.006554939313560003,-0.13886223480559662,-0.07524671157651944,0.0013067939385532103,0.02823281735052746,0.18817832715166227,4.0655256984759545,ShapleyGAX (600),15000,ILSVRC2012_val_00000253.JPEG
0.9,1.0,0.07031857031857032,0.6444444444444444,-0.06775510204081632,0.09592476489028214,0.8417175696989322,-0.04012268891741132,0.0008767781915042979,0.020504974935809422,0.1262560595766189,2.9527163907565566,PermutationSamplingSV,15000,ILSVRC2012_val_00000253.JPEG
0.9,1.0,-0.01282051282051282,0.1111111111111111,0.06938775510204082,-0.029254079254079256,0.03533227363001085,0.1425909588890683,0.002061832084017558,0.036386906978155796,0.2969038200985284,5.239714604854434,KernelSHAP,20000,ILSVRC2012_val_00000253.JPEG
1.0,1.0,0.07362082362082362,0.28888888888888886,-0.012244897959183673,0.0807089462261876,0.30024231638916327,0.021751677827794295,0.001012994101570533,0.025413194085448225,0.14587115062615674,3.6594999483045445,ShapleyGAX (400),20000,ILSVRC2012_val_00000253.JPEG
0.9,1.0,0.06313131313131312,0.24444444444444444,0.0024489795918367346,0.07757013101840687,-0.18789551665975146,-0.00874248924168758,0.001032923013297812,0.025499208299725903,0.14874091391488492,3.67188599516053,ShapleyGAX (600),20000,ILSVRC2012_val_00000253.JPEG
0.9,1.0,0.1660839160839161,-0.022222222222222223,0.07755102040816327,0.21320633389598906,-0.18301508762165392,0.1597892132190157,0.0005655450319018932,0.01703117839495057,0.08143848459387262,2.452489688872882,PermutationSamplingSV,20000,ILSVRC2012_val_00000253.JPEG
0.9,1.0,0.04584304584304585,0.022222222222222223,0.044897959183673466,0.05737480909894703,-0.6351218032354898,0.06396178828849557,0.001681981254707864,0.03224474084816774,0.24220530067793242,4.6432426821361545,KernelSHAP,25000,ILSVRC2012_val_00000253.JPEG
0.9,1.0,-0.08119658119658119,-0.1111111111111111,0.0024489795918367346,-0.13522224901535246,-0.6797490465454237,0.10342344074496382,0.0008067261388755287,0.02231978865037806,0.11616856399807614,3.2140495656544408,ShapleyGAX (400),25000,ILSVRC2012_val_00000253.JPEG
0.9,1.0,0.015345765345765344,0.1111111111111111,-0.05306122448979592,-0.003805964150791737,0.3596029642177536,-0.0383822341189459,0.0008423806316833348,0.02251398523430538,0.1213028109624002,3.242013873739975,ShapleyGAX (600),25000,ILSVRC2012_val_00000253.JPEG
0.9,1.0,0.1249028749028749,0.3333333333333333,0.07918367346938775,0.15087211638935777,0.7285006055591976,0.1279845618506003,0.00045212473518409853,0.014617836428967416,0.06510596186651019,2.104968445771308,PermutationSamplingSV,25000,ILSVRC2012_val_00000253.JPEG
0.9,1.0,-0.02428127428127428,-0.06666666666666667,0.0563265306122449,-0.048484848484848485,-0.35185403837256185,0.12691830107552046,0.0013769981617450565,0.03016597741810835,0.19828773529128813,4.343900748207602,KernelSHAP,30000,ILSVRC2012_val_00000253.JPEG
0.9,1.0,0.10975135975135974,0.24444444444444444,0.12000000000000001,0.14162044851700026,0.12326274157691135,0.21356216914464882,0.0007167650158618882,0.021613597769546872,0.1032141622841119,3.11235807881475,ShapleyGAX (400),30000,ILSVRC2012_val_00000253.JPEG
0.9,1.0,0.06254856254856254,0.1111111111111111,0.013877551020408163,0.07628406076681939,-0.26804754914344214,0.049688487356077504,0.0007399171850698742,0.021946690468366815,0.10654807465006189,3.1603234274448213,ShapleyGAX (600),30000,ILSVRC2012_val_00000253.JPEG
1.0,1.0,0.09615384615384615,-0.022222222222222223,0.3240816326530612,0.11165903062454788,0.7077807769041191,0.44382248682745085,0.0003544085791951274,0.013305713662800416,0.051034835404098346,1.91602276744326,PermutationSamplingSV,30000,ILSVRC2012_val_00000253.JPEG
0.6,0.8,0.087995337995338,-0.37777777777777777,0.04326530612244898,0.12866329073225624,-0.2892351069405535,0.07155961412593316,0.018519455695328937,0.11266089365742345,2.6668016201273668,16.223168686668977,KernelSHAP,10000,ILSVRC2012_val_00000220.JPEG
0.7,0.8,0.11072261072261072,0.022222222222222223,0.10693877551020409,0.1655654690137449,-0.00036919443973375585,0.09398039776939851,0.002011980380826388,0.036200879993727675,0.28972517483899984,5.212926719096785,ShapleyGAX (400),10000,ILSVRC2012_val_00000220.JPEG
0.7,0.8,0.0538073038073038,0.3333333333333333,-0.017142857142857144,0.08198697853870268,0.14481651898556575,-0.10031915475957336,0.0020534130187252206,0.03657052866105004,0.29569147469643176,5.266156127191206,ShapleyGAX (600),10000,ILSVRC2012_val_00000220.JPEG
