Precision@10,Precision@5,KendallTau,KendallTau@10,KendallTau@50,SpearmanCorrelation,SpearmanCorrelation@10,SpearmanCorrelation@50,MSE,MAE,SSE,SAE,approximator,budget,image_name
0.0,0.0,-0.04836829836829836,0.5111111111111111,0.02530612244897959,-0.08747689092516679,0.34061696155972637,0.017545658398910258,0.05699268925955622,0.19173419536014052,8.206947253376097,27.609724131860236,ShapleyGAX (2add),10000,ILSVRC2012_val_00001915.JPEG
0.5,0.4,0.11985236985236984,-0.4222222222222222,0.13306122448979593,0.17101921067438308,-0.5237658256070931,0.18962776081157587,0.010999906131254317,0.08397416242532836,1.5839864829006216,12.092279389247285,ShapleyGAX (2add),15000,ILSVRC2012_val_00001915.JPEG
0.7,0.6,0.025058275058275056,-0.06666666666666667,0.015510204081632652,0.03984406398199502,0.013598629936810767,0.06172498653695643,0.0065508978975159175,0.0674628611255527,0.9433292972422921,9.714652002079589,ShapleyGAX (2add),20000,ILSVRC2012_val_00001915.JPEG
0.8,0.6,0.1592851592851593,0.3333333333333333,0.10530612244897959,0.2165983441845511,0.42358885197962853,0.14975846581104632,0.006035773370683479,0.06382210619814445,0.869151365378421,9.1903832925328,ShapleyGAX (2add),25000,ILSVRC2012_val_00001915.JPEG
0.8,0.8,0.01107226107226107,-0.022222222222222223,-0.03183673469387755,0.00881761916244675,-0.0869913392119829,-0.047933800404313914,0.004766678694588434,0.05569759071797531,0.6864017320207345,8.020453063388445,ShapleyGAX (2add),30000,ILSVRC2012_val_00001915.JPEG
0.0,0.0,0.006993006993006992,-0.1111111111111111,0.09224489795918367,0.0029860943654047103,-0.2038272132482616,0.17681774024997143,2.167002198785644,1.1653661363017707,312.04831662513277,167.81272362745497,ShapleyGAX (2add),10000,ILSVRC2012_val_00000014.JPEG
0.3,0.4,-0.01418026418026418,-0.19999999999999998,-0.05306122448979592,-0.014118639980708947,-0.13516043998737493,-0.07240904596683229,0.02172220055579938,0.10997304435645264,3.1279968800351106,15.83611838732918,ShapleyGAX (2add),15000,ILSVRC2012_val_00000014.JPEG
0.5,0.4,0.0003885003885003885,-0.06666666666666667,0.13795918367346938,0.003621091552126035,-0.033130625682940194,0.22003977524161375,0.016143196055476244,0.10135837156306723,2.324620231988579,14.595605505081682,ShapleyGAX (2add),20000,ILSVRC2012_val_00000014.JPEG
0.7,0.4,-0.003885003885003885,-0.3333333333333333,0.02857142857142857,-0.008893979583634757,-0.31278916643526317,0.04349109403503317,0.010693307852103897,0.08113504202894642,1.5398363307029612,11.683446052168284,ShapleyGAX (2add),25000,ILSVRC2012_val_00000014.JPEG
0.6,0.4,0.09829059829059829,-0.24444444444444444,-0.022040816326530613,0.1399083674945744,-0.34175871625174287,-0.023203558509259564,0.00804221863477649,0.07004811777074908,1.1580794834078145,10.086928958987867,ShapleyGAX (2add),30000,ILSVRC2012_val_00000014.JPEG
