Precision@10,Precision@5,KendallTau,KendallTau@10,KendallTau@50,SpearmanCorrelation,SpearmanCorrelation@10,SpearmanCorrelation@50,MSE,MAE,SSE,SAE,approximator,budget,image_name
0.9,1.0,0.35,-0.1111111111111111,0.35,0.3058823529411765,-0.211404525736547,0.3058823529411765,2.5091285390590636e-05,0.004115036420014385,0.0004014605662494502,0.06584058272023016,SVARM,2000,1
1.0,0.8,0.8833333333333333,0.8666666666666666,0.8833333333333333,0.9529411764705882,0.9647030259049423,0.9529411764705882,2.2056582998579e-05,0.004208252299595546,0.000352905327977264,0.06733203679352874,KernelSHAP,5000,1
1.0,1.0,0.9500000000000001,0.9555555555555554,0.9500000000000001,0.988235294117647,0.9906996402163676,0.988235294117647,3.833378363059149e-06,0.001573031953798976,6.133405380894639e-05,0.025168511260783615,ShapleyGAX (50),5000,1
1.0,1.0,0.9500000000000001,0.9555555555555554,0.9500000000000001,0.988235294117647,0.9906996402163676,0.988235294117647,3.8565546629391255e-06,0.0016168173041818386,6.170487460702601e-05,0.025869076866909417,ShapleyGAX (2-add),5000,1
1.0,1.0,0.9333333333333332,0.911111111111111,0.9333333333333332,0.9852941176470588,0.9855181567424326,0.9852941176470588,7.882302970603233e-06,0.002207981657282263,0.00012611684752965172,0.035327706516516205,PermutationSamplingSV,5000,1
1.0,1.0,0.9833333333333333,0.9555555555555554,0.9833333333333333,0.9970588235294118,0.9947807933194155,0.9970588235294118,5.237294437239541e-06,0.0019361763360195732,8.379671099583265e-05,0.03097882137631317,SVARM,5000,1
1.0,0.8,0.8166666666666667,0.9999999999999999,0.8166666666666667,0.8941176470588235,1.0,0.8941176470588235,5.368868828909249e-06,0.0018046510862264236,8.590190126254798e-05,0.028874417379622777,KernelSHAP,10000,1
1.0,1.0,0.9500000000000001,0.9555555555555554,0.9500000000000001,0.988235294117647,0.9906996402163676,0.988235294117647,1.786250006220381e-06,0.0011017824254666336,2.8580000099526098e-05,0.01762851880746614,ShapleyGAX (50),10000,1
1.0,1.0,0.9500000000000001,0.9555555555555554,0.9500000000000001,0.988235294117647,0.9906996402163676,0.988235294117647,7.929924446253661e-07,0.0007937654764967018,1.2687879114005858e-05,0.012700247623947229,ShapleyGAX (2-add),10000,1
1.0,1.0,0.9500000000000001,0.9555555555555554,0.9500000000000001,0.988235294117647,0.9906996402163676,0.988235294117647,4.20305936210448e-06,0.001516862659411982,6.724894979367168e-05,0.02426980255059171,PermutationSamplingSV,10000,1
1.0,1.0,0.9833333333333333,0.9555555555555554,0.9833333333333333,0.9970588235294118,0.9947807933194155,0.9970588235294118,1.903175834699437e-06,0.001083984506427342,3.0450813355190993e-05,0.01734375210283747,SVARM,10000,1
1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,2.6180703595370893e-06,0.0013601456972156083,4.188912575259343e-05,0.021762331155449732,KernelSHAP,20000,1
1.0,1.0,0.9333333333333332,0.911111111111111,0.9333333333333332,0.9852941176470588,0.9855181567424326,0.9852941176470588,6.182932103523362e-07,0.0006453364876552663,9.892691365637379e-06,0.01032538380248426,ShapleyGAX (50),20000,1
1.0,1.0,0.9333333333333332,0.911111111111111,0.9333333333333332,0.9852941176470588,0.9855181567424326,0.9852941176470588,1.440813646131874e-07,0.0003306220853144783,2.3053018338109984e-06,0.0052899533650316525,ShapleyGAX (2-add),20000,1
1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,2.2044016587113716e-06,0.0011502725153914413,3.5270426539381946e-05,0.01840436024626306,PermutationSamplingSV,20000,1
1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,4.10531535857938e-07,0.000497208407429874,6.568504573727008e-06,0.007955334518877984,SVARM,20000,1
0.9,1.0,0.06666666666666667,-0.24444444444444444,0.06666666666666667,-0.023529411764705882,-0.2481937419545434,-0.023529411764705882,6.025692681794872e-05,0.0053127454489085,0.0009641108290871796,0.085003927182536,KernelSHAP,2000,2
0.9,1.0,0.03333333333333333,-0.3333333333333333,0.03333333333333333,-0.02058823529411765,-0.24438708947057797,-0.02058823529411765,1.4019765689200357e-05,0.0032331632508914255,0.0002243162510272057,0.05173061201426281,ShapleyGAX (50),2000,2
1.0,1.0,0.7666666666666667,0.7333333333333333,0.7666666666666667,0.8676470588235294,0.9052219606869697,0.8676470588235294,5.443100774450081e-06,0.002093500364416695,8.70896123912013e-05,0.03349600583066712,ShapleyGAX (2-add),2000,2
0.9,1.0,0.2333333333333333,-0.06666666666666667,0.2333333333333333,0.14705882352941177,-0.052249637155297506,0.14705882352941177,5.0677491931767866e-05,0.005088498739130432,0.0008108398709082859,0.0814159798260869,PermutationSamplingSV,2000,2
0.8,1.0,0.6,0.37777777777777777,0.6,0.7911764705882354,0.8256356123585523,0.7911764705882354,1.498249247362861e-05,0.0030273746773448133,0.00023971987957805777,0.04843799483751701,SVARM,2000,2
0.9,1.0,0.2833333333333333,0.06666666666666667,0.2833333333333333,0.28823529411764703,0.12191582002902755,0.28823529411764703,1.9998247393610654e-05,0.00406299829968539,0.00031997195829777046,0.06500797279496624,KernelSHAP,5000,2
1.0,1.0,0.6666666666666667,0.5555555555555555,0.6666666666666667,0.7147058823529412,0.6480406386066764,0.7147058823529412,7.345697039172105e-06,0.0020613132053432155,0.00011753115262675368,0.03298101128549145,ShapleyGAX (50),5000,2
1.0,1.0,0.26666666666666666,0.022222222222222223,0.26666666666666666,0.14705882352941177,-0.052249637155297526,0.14705882352941177,3.7997304480999267e-06,0.0014990449154444348,6.079568716959883e-05,0.023984718647110957,ShapleyGAX (2-add),5000,2
1.0,0.8,0.5666666666666667,0.5111111111111111,0.5666666666666667,0.6176470588235293,0.5609579100145139,0.6176470588235293,1.3253422934396067e-05,0.002825722847420719,0.00021205476695033707,0.0452115655587315,PermutationSamplingSV,5000,2
0.9,1.0,0.5,0.4666666666666666,0.5,0.5823529411764706,0.5359766697423267,0.5823529411764706,3.2962851605362863e-06,0.0013217441044199607,5.274056256858058e-05,0.02114790567071937,SVARM,5000,2
1.0,1.0,0.6,0.6444444444444444,0.6,0.7058823529411764,0.6958560740688732,0.7058823529411764,6.092488768244641e-06,0.0019389423750468943,9.747982029191426e-05,0.03102307800075031,KernelSHAP,10000,2
1.0,1.0,0.65,0.5111111111111111,0.65,0.6441176470588235,0.5609579100145139,0.6441176470588235,3.982605873422668e-07,0.0004491243328623424,6.372169397476268e-06,0.007185989325797479,ShapleyGAX (50),10000,2
1.0,1.0,0.65,0.5111111111111111,0.65,0.6441176470588235,0.5609579100145139,0.6441176470588235,5.970368634412519e-07,0.0006692788839685874,9.55258981506003e-06,0.010708462143497398,ShapleyGAX (2-add),10000,2
1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0229612713880299e-05,0.0024761862085491753,0.00016367380342208478,0.039618979336786805,PermutationSamplingSV,10000,2
0.9,1.0,0.65,0.5111111111111111,0.65,0.6441176470588235,0.5609579100145139,0.6441176470588235,6.098103123149697e-07,0.0006070882410124745,9.756964997039516e-06,0.009713411856199592,SVARM,10000,2
1.0,1.0,0.6666666666666667,0.5555555555555555,0.6666666666666667,0.7147058823529412,0.6480406386066764,0.7147058823529412,1.3371992128326734e-06,0.0009523165719901224,2.1395187405322774e-05,0.015237065151841958,KernelSHAP,20000,2
1.0,1.0,0.6666666666666667,0.5555555555555555,0.6666666666666667,0.7147058823529412,0.6480406386066764,0.7147058823529412,5.764587706456467e-07,0.0006391804081325176,9.223340330330347e-06,0.010226886530120282,ShapleyGAX (50),20000,2
1.0,1.0,0.65,0.5111111111111111,0.65,0.6441176470588235,0.5609579100145139,0.6441176470588235,3.9853254674849197e-07,0.0005033389205510544,6.3765207479758716e-06,0.00805342272881687,ShapleyGAX (2-add),20000,2
1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,2.525649612327993e-06,0.0013160321920802898,4.041039379724789e-05,0.021056515073284637,PermutationSamplingSV,20000,2
1.0,1.0,0.6666666666666667,0.5555555555555555,0.6666666666666667,0.7147058823529412,0.6480406386066764,0.7147058823529412,5.929878841808025e-07,0.0006496234237381524,9.48780614689284e-06,0.010393974779810439,SVARM,20000,2
0.9,0.8,-0.13333333333333333,0.06666666666666667,-0.13333333333333333,-0.008823529411764706,0.06178227248968473,-0.008823529411764706,0.0002600780901871148,0.012006870077412211,0.004161249442993837,0.19210992123859538,KernelSHAP,2000,3
0.9,0.8,0.2333333333333333,0.1111111111111111,0.2333333333333333,0.28529411764705886,0.25579785392869503,0.28529411764705886,0.00010102569482537199,0.008489058504413543,0.0016164111172059519,0.1358249360706167,ShapleyGAX (50),2000,3
0.9,0.8,0.38333333333333336,0.24444444444444444,0.38333333333333336,0.3411764705882353,0.2956473717444235,0.3411764705882353,8.824121399151159e-05,0.00796141149740542,0.0014118594238641854,0.12738258395848673,ShapleyGAX (2-add),2000,3
1.0,0.8,0.16666666666666669,0.4222222222222222,0.16666666666666669,0.24705882352941175,0.31810314987885074,0.24705882352941175,0.00026827735707528013,0.011939692952136637,0.004292437713204482,0.1910350872341862,PermutationSamplingSV,2000,3
0.9,0.8,0.25,0.022222222222222223,0.25,0.2029411764705882,0.11734164070612668,0.2029411764705882,3.09827334590758e-05,0.0046956217217806635,0.0004957237353452128,0.07512994754849062,SVARM,2000,3
0.9,1.0,-0.11666666666666665,0.06666666666666667,-0.11666666666666665,-0.12352941176470587,-0.07427783727762324,-0.12352941176470587,9.493173259424436e-05,0.00853891605871281,0.0015189077215079097,0.13662265693940495,KernelSHAP,5000,3
0.9,1.0,0.4666666666666666,0.5111111111111111,0.4666666666666666,0.6294117647058822,0.7872094078601076,0.6294117647058822,3.686117828874318e-05,0.005147220496921441,0.0005897788526198909,0.08235552795074305,ShapleyGAX (50),5000,3
1.0,1.0,0.41666666666666663,0.37777777777777777,0.41666666666666663,0.5941176470588235,0.746509223050451,0.5941176470588235,2.8066224866156747e-05,0.0044768188317113045,0.00044905959785850795,0.07162910130738087,ShapleyGAX (2-add),5000,3
0.9,0.8,0.5499999999999999,0.5111111111111111,0.5499999999999999,0.6823529411764706,0.6953963309103496,0.6823529411764706,4.809326545003412e-05,0.005532190484555001,0.0007694922472005459,0.08851504775288002,PermutationSamplingSV,5000,3
1.0,1.0,0.7,0.9999999999999999,0.7,0.8205882352941177,0.9999999999999999,0.8205882352941177,1.8800540588901978e-05,0.003686497456155191,0.00030080864942243164,0.05898395929848305,SVARM,5000,3
0.9,1.0,0.7,0.7777777777777777,0.7,0.8205882352941177,0.8753894080996885,0.8205882352941177,2.283635915702403e-05,0.004193445507308286,0.0003653817465123845,0.06709512811693258,KernelSHAP,10000,3
0.9,1.0,0.8166666666666667,0.7777777777777777,0.8166666666666667,0.8941176470588235,0.8753894080996885,0.8941176470588235,5.295783778960278e-06,0.0018665920423342468,8.473254046336445e-05,0.02986547267734795,ShapleyGAX (50),10000,3
0.9,1.0,0.8166666666666667,0.7777777777777777,0.8166666666666667,0.8941176470588235,0.8753894080996885,0.8941176470588235,5.17161467509473e-06,0.0018615549067203738,8.274583480151568e-05,0.02978487850752598,ShapleyGAX (2-add),10000,3
1.0,1.0,0.7,0.7777777777777777,0.7,0.8205882352941177,0.8753894080996882,0.8205882352941177,2.3137120267904213e-05,0.003911176185352042,0.0003701939242864674,0.06257881896563267,PermutationSamplingSV,10000,3
1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,3.2779024609847847e-06,0.0013542216217375025,5.2446439375756555e-05,0.02166754594780004,SVARM,10000,3
1.0,1.0,0.21666666666666667,0.06666666666666667,0.21666666666666667,0.29705882352941176,0.38386985115957084,0.29705882352941176,9.340198963141251e-06,0.0025113403705226845,0.00014944318341026001,0.04018144592836295,KernelSHAP,20000,3
1.0,1.0,0.75,0.6,0.75,0.8117647058823528,0.7784700588438903,0.8117647058823528,2.2415254721714663e-06,0.0013112972117138625,3.586440755474346e-05,0.0209807553874218,ShapleyGAX (50),20000,3
1.0,1.0,0.75,0.6,0.75,0.8117647058823528,0.7784700588438903,0.8117647058823528,1.9785124122780965e-06,0.0011977943466124192,3.1656198596449544e-05,0.019164709545798707,ShapleyGAX (2-add),20000,3
1.0,1.0,0.39999999999999997,0.3333333333333333,0.39999999999999997,0.35000000000000003,0.32156455520941496,0.35000000000000003,2.087464393609934e-05,0.0035234242419837306,0.0003339943029775894,0.05637478787173969,PermutationSamplingSV,20000,3
1.0,1.0,0.75,0.6,0.75,0.8117647058823528,0.7784700588438903,0.8117647058823528,1.8214029100943491e-06,0.0009555717188157655,2.9142446561509586e-05,0.015289147501052248,SVARM,20000,3
0.7,1.0,0.21666666666666667,0.3333333333333333,0.21666666666666667,0.12941176470588234,0.29857259620981325,0.12941176470588234,1.2985165108778451e-05,0.002800778421483665,0.00020776264174045522,0.04481245474373864,KernelSHAP,2000,4
0.8,1.0,0.6166666666666666,0.6888888888888888,0.6166666666666666,0.6441176470588235,0.8015514983909122,0.6441176470588235,5.002453956497624e-06,0.001805609291410648,8.003926330396198e-05,0.028889748662570366,ShapleyGAX (50),2000,4
0.8,1.0,0.48333333333333334,0.5111111111111111,0.48333333333333334,0.5794117647058823,0.6454972243679028,0.5794117647058823,3.537450311729904e-06,0.001465412220867257,5.659920498767846e-05,0.02344659553387611,ShapleyGAX (2-add),2000,4
0.8,1.0,0.11666666666666665,0.022222222222222223,0.11666666666666665,0.10294117647058824,0.027146740802822127,0.10294117647058824,3.3016034018093725e-05,0.004716141828917516,0.0005282565442894996,0.07545826926268026,PermutationSamplingSV,2000,4
0.8,0.8,0.5333333333333333,0.5111111111111111,0.5333333333333333,0.5441176470588236,0.6703584166900686,0.5441176470588236,1.0797233769160656e-05,0.002517580514322506,0.0001727557403065705,0.0402812882291601,SVARM,2000,4
0.9,0.8,0.6,0.5555555555555555,0.6,0.6647058823529411,0.5315322912901769,0.6647058823529411,4.608813964483016e-06,0.0018103545244809588,7.374102343172826e-05,0.02896567239169534,KernelSHAP,5000,4
1.0,0.8,0.45,0.4666666666666666,0.45,0.45294117647058824,0.3475754285057938,0.45294117647058824,2.273376533376466e-06,0.0012436383391507702,3.6374024534023455e-05,0.019898213426412324,ShapleyGAX (50),5000,4
0.9,0.8,0.8333333333333333,0.7777777777777777,0.8333333333333333,0.9235294117647058,0.8282967032967032,0.9235294117647058,1.2098541441423737e-06,0.0009661816964176384,1.935766630627798e-05,0.015458907142682214,ShapleyGAX (2-add),5000,4
0.9,0.8,0.39999999999999997,0.37777777777777777,0.39999999999999997,0.35000000000000003,0.29792179586210904,0.35000000000000003,1.8630381955826393e-05,0.0032766778598638663,0.0002980861112932223,0.05242684575782186,PermutationSamplingSV,5000,4
1.0,1.0,0.6333333333333333,0.6,0.6333333333333333,0.6705882352941177,0.5376418578567306,0.6705882352941177,2.8507877885120365e-06,0.001327918315751195,4.5612604616192585e-05,0.02124669305201912,SVARM,5000,4
0.9,0.8,0.5666666666666667,0.4666666666666666,0.5666666666666667,0.6323529411764706,0.4643270590580855,0.6323529411764706,1.5307283379691209e-06,0.0009823316220162978,2.4491653407505934e-05,0.015717305952260764,KernelSHAP,10000,4
1.0,0.8,0.5666666666666667,0.6,0.5666666666666667,0.5,0.46106944597707344,0.5,9.922533688877704e-07,0.000769473875553807,1.5876053902204327e-05,0.012311582008860912,ShapleyGAX (50),10000,4
1.0,1.0,0.8666666666666667,0.8222222222222221,0.8666666666666667,0.9382352941176471,0.8557692307692308,0.9382352941176471,5.920598824891143e-07,0.0006880207501309308,9.472958119825828e-06,0.011008332002094893,ShapleyGAX (2-add),10000,4
0.8,1.0,0.43333333333333335,0.37777777777777777,0.43333333333333335,0.4382352941176471,0.305015171954064,0.4382352941176471,7.458077668294534e-06,0.002415692273745907,0.00011932924269271255,0.038651076379934514,PermutationSamplingSV,10000,4
0.9,1.0,0.4666666666666666,0.4666666666666666,0.4666666666666666,0.4558823529411765,0.3475754285057938,0.4558823529411765,1.426740271701107e-06,0.0010705607182753445,2.2827844347217713e-05,0.017128971492405512,SVARM,10000,4
1.0,1.0,0.48333333333333334,0.4666666666666666,0.48333333333333334,0.4794117647058824,0.3392337955427564,0.4794117647058824,8.643609988174229e-07,0.00079888617835961,1.3829775981078767e-05,0.01278217885375376,KernelSHAP,20000,4
1.0,1.0,0.6,0.6,0.6,0.538235294117647,0.474386702133496,0.538235294117647,3.4855999718897356e-07,0.0004930751213177818,5.576959955023577e-06,0.007889201941084509,ShapleyGAX (50),20000,4
1.0,1.0,0.6,0.6,0.6,0.538235294117647,0.474386702133496,0.538235294117647,2.5777234832828017e-07,0.00039162385380625775,4.124357573252483e-06,0.006265981660900124,ShapleyGAX (2-add),20000,4
0.9,1.0,0.5499999999999999,0.5111111111111111,0.5499999999999999,0.5264705882352941,0.5178164547127132,0.5264705882352941,3.855419906909846e-06,0.0015148060039687854,6.168671851055753e-05,0.024236896063500567,PermutationSamplingSV,20000,4
1.0,1.0,0.6,0.6,0.6,0.538235294117647,0.474386702133496,0.538235294117647,5.944448696784149e-07,0.0006627223762685395,9.511117914854639e-06,0.010603558020296631,SVARM,20000,4
0.9,1.0,0.41666666666666663,0.19999999999999998,0.41666666666666663,0.411764705882353,0.12850155624722104,0.411764705882353,3.877209860914899e-05,0.005553347293619323,0.0006203535777463839,0.08885355669790916,KernelSHAP,2000,5
0.9,1.0,0.41666666666666663,0.19999999999999998,0.41666666666666663,0.411764705882353,0.12850155624722104,0.411764705882353,2.4691331368524025e-05,0.004064833771720676,0.0003950613018963844,0.06503734034753082,ShapleyGAX (50),2000,5
1.0,1.0,0.049999999999999996,-0.4666666666666666,0.049999999999999996,-0.11176470588235293,-0.6807469986660738,-0.11176470588235293,1.5118647613388909e-05,0.003251761718201591,0.00024189836181422254,0.05202818749122545,ShapleyGAX (2-add),2000,5
0.9,0.8,0.6833333333333333,0.7777777777777777,0.6833333333333333,0.8588235294117647,0.8443752779012895,0.8588235294117647,9.32871168604675e-05,0.006550782549789592,0.00149259386976748,0.10481252079663347,PermutationSamplingSV,2000,5
1.0,1.0,0.08333333333333334,-0.3333333333333333,0.08333333333333334,-0.09705882352941177,-0.6407292129835482,-0.09705882352941177,3.381903936588789e-05,0.0049333318702453706,0.0005411046298542063,0.07893330992392593,SVARM,2000,5
0.9,1.0,0.45,0.15555555555555553,0.45,0.3529411764705882,0.02178746109381947,0.3529411764705882,2.2118442224096034e-05,0.003617521033251446,0.00035389507558553654,0.05788033653202314,KernelSHAP,5000,5
0.9,1.0,0.9,0.8222222222222221,0.9,0.9705882352941176,0.9555357936860828,0.9705882352941176,1.5781197287182058e-05,0.003145590182148822,0.0002524991565949129,0.05032944291438115,ShapleyGAX (50),5000,5
0.9,1.0,0.5166666666666667,0.24444444444444444,0.5166666666666667,0.5117647058823529,0.2618941751889729,0.5117647058823529,1.6509895889701482e-05,0.003319495619916105,0.0002641583342352237,0.05311192991865768,ShapleyGAX (2-add),5000,5
0.9,0.8,0.3666666666666667,0.15555555555555553,0.3666666666666667,0.32647058823529407,0.02178746109381947,0.32647058823529407,4.433589841965149e-05,0.0047033420911567776,0.0007093743747144238,0.07525347345850844,PermutationSamplingSV,5000,5
0.9,1.0,0.35,0.24444444444444444,0.35,0.2735294117647059,0.10513369303057525,0.2735294117647059,3.8517147392520366e-05,0.004871919892583715,0.0006162743582803259,0.07795071828133944,SVARM,5000,5
1.0,1.0,0.9166666666666666,0.8666666666666666,0.9166666666666666,0.9735294117647059,0.9599822143174743,0.9735294117647059,4.629944822853838e-06,0.0019048457253641826,7.40791171656614e-05,0.030477531605826922,KernelSHAP,10000,5
1.0,1.0,0.43333333333333335,0.1111111111111111,0.43333333333333335,0.31176470588235294,-0.04046242774566471,0.31176470588235294,4.881747543894614e-06,0.0017997362741367295,7.810796070231382e-05,0.028795780386187672,ShapleyGAX (50),10000,5
1.0,1.0,0.43333333333333335,0.1111111111111111,0.43333333333333335,0.31176470588235294,-0.04046242774566471,0.31176470588235294,5.008787352372378e-06,0.0018166249121296316,8.014059763795804e-05,0.029065998594074105,ShapleyGAX (2-add),10000,5
0.9,0.8,0.26666666666666666,0.1111111111111111,0.26666666666666666,0.23823529411764705,-0.04046242774566471,0.23823529411764705,3.680709150038545e-05,0.004612094230521115,0.0005889134640061672,0.07379350768833784,PermutationSamplingSV,10000,5
1.0,1.0,0.43333333333333335,0.1111111111111111,0.43333333333333335,0.31176470588235294,-0.04046242774566471,0.31176470588235294,1.029655369526496e-05,0.002521548836573686,0.00016474485912423937,0.040344781385178975,SVARM,10000,5
1.0,1.0,0.9166666666666666,0.8666666666666666,0.9166666666666666,0.9735294117647059,0.9599822143174743,0.9735294117647059,1.1237507741031283e-06,0.0008396659184636228,1.7980012385650052e-05,0.013434654695417965,KernelSHAP,20000,5
1.0,1.0,0.43333333333333335,0.1111111111111111,0.43333333333333335,0.31176470588235294,-0.04046242774566471,0.31176470588235294,1.1454215330925038e-06,0.0009633379483264013,1.832674452948006e-05,0.015413407173222421,ShapleyGAX (50),20000,5
1.0,1.0,0.9166666666666666,0.8666666666666666,0.9166666666666666,0.9735294117647059,0.9599822143174743,0.9735294117647059,7.964964552822431e-07,0.0008085594339589747,1.274394328451589e-05,0.012936950943343595,ShapleyGAX (2-add),20000,5
0.9,1.0,0.8333333333333333,0.8666666666666666,0.8333333333333333,0.9264705882352942,0.9599822143174743,0.9264705882352942,1.9115672452923934e-05,0.00346194219257663,0.00030585075924678294,0.05539107508122608,PermutationSamplingSV,20000,5
1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.9999999999999998,1.0,1.4199119402809728e-06,0.0008719067490036947,2.2718591044495564e-05,0.013950507984059115,SVARM,20000,5
0.9,1.0,0.4666666666666666,0.19999999999999998,0.4666666666666666,0.5411764705882353,0.37699680511182104,0.5411764705882353,2.228706341035316e-05,0.003490345759051049,0.00035659301456565054,0.05584553214481679,KernelSHAP,2000,6
0.9,1.0,0.25,-0.022222222222222223,0.25,0.25588235294117645,-0.01038338658146964,0.25588235294117645,6.8296111809106e-06,0.0019871798784733543,0.0001092737788945696,0.03179487805557367,ShapleyGAX (50),2000,6
